s,kappa,dt,refline/x,refline/y,refline/z,refline/v,inner_edge/x,inner_edge/y,outer_edge/x,outer_edge/y,e_min,e_max,image,image_metadata,seq_num,course_id,name,t
1432.0,-0.005440533921589761,0.1243063285320789,-859.817340453659,-426.24814672730713,61.9692354956642,34.14940234141878,-856.8298978358832,-427.30704436566856,-864.5698835338662,-424.5659306847871,-5.041670196996712,3.1696709711748356,,,6,1,6,50.53664526336991
1433.0,-0.005556217773834386,0.12482333126642554,-860.1483237559296,-427.1915650957139,61.9692354956642,33.97011685658257,-857.2178425815562,-428.2122760694782,-864.9610590377695,-425.51756437269273,-5.095741353611619,3.1032710932803567,,,6,1,6,50.574595803591684
1434.0,-0.005671901626079011,0.12534033400077216,-860.4793070582002,-428.1349834641207,61.9692354956642,33.79083137174637,-857.605787327229,-429.11750777328785,-865.3522345416728,-426.46919806059844,-5.149812510226527,3.0368712153858777,,,6,1,6,50.612546343813456
1435.0,-0.005795007848317473,0.12606800959889156,-860.793973596573,-429.08359546492125,61.9692354956642,33.61811105365801,-857.9862435968926,-430.02629507660413,-865.7409541322244,-427.4253209609408,-5.217711875982949,2.961864903036635,,,6,1,6,50.6511597508701
1436.0,-0.0059191778499303686,0.12682587898247571,-861.1063016046777,-430.03295182082985,61.9692354956642,33.44633165996197,-858.3656266128204,-430.93559197098386,-866.1293217395186,-428.38208725841935,-5.287593110560558,2.885625110347825,,,6,1,6,50.689868160475456
1437.0,-0.006043347851543263,0.12758374836605987,-861.4186296127823,-430.9823081767385,61.9692354956642,33.274552266265935,-858.7450096287482,-431.84488886536366,-866.5176893468126,-429.33885355589786,-5.357474345138167,2.809385317659016,,,6,1,6,50.72857657008081
1438.0,-0.006167490857290776,0.1284504382730914,-861.71971904629,-431.9348837926215,61.9692354956642,33.107064746337464,-859.1182215044834,-432.75704043348185,-866.9084602288556,-430.29776491067025,-5.441054324126038,2.728397953314035,,,6,1,6,50.76782594409245
1439.0,-0.006291613515089101,0.12939915090657908,-862.0123374809392,-432.8898859037272,61.9692354956642,32.94281219695379,-859.4867819254387,-433.67134369243695,-867.3010425628291,-431.25829308773007,-5.534959638169834,2.6438321392525066,,,6,1,6,50.807483066331294
1440.0,-0.006415736172887427,0.13034786354006675,-862.3049559155884,-433.84488801483286,61.9692354956642,32.77855964757011,-859.855342346394,-434.58564695139205,-867.6936248968028,-432.2188212647899,-5.628864952213629,2.559266325190978,,,6,1,6,50.84714018857014
1441.0,-0.006538294098572136,0.13132579414147136,-862.5920173364682,-434.80130590299694,61.9692354956642,32.61598970636128,-860.2210205304469,-435.5013565911239,-868.082197581469,-433.18207167399106,-5.724091930098241,2.472224196178265,,,6,1,6,50.88707867061802
1442.0,-0.006656529272097177,0.13238444273467462,-862.8637268686356,-435.76163503787456,61.9692354956642,32.45806816346832,-860.5787362040577,-436.420951519262,-868.4596931494498,-434.1528425621073,-5.822970156124644,2.378340962729782,,,6,1,6,50.92779444145007
1443.0,-0.006774764445622218,0.1334430913278779,-863.1354364008031,-436.72196417275217,61.9692354956642,32.300146620575354,-860.9364518776684,-437.34054644740013,-868.8371887174306,-435.1236134502236,-5.9218483821510475,2.284457729281298,,,6,1,6,50.96851021228211
1444.0,-0.006892999619147259,0.13450173992108116,-863.4071459329706,-437.6822933076297,61.9692354956642,32.14222507768239,-861.2941675512792,-438.26014137553824,-869.2146842854115,-436.09438433833986,-6.02072660817745,2.1905744958328146,,,6,1,6,51.00922598311416
1445.0,-0.007007044664900501,0.13570213712127419,-863.6575215994807,-438.64740052229456,61.9692354956642,31.989879945831856,-861.6360416224957,-439.1865134371422,-869.5782393623717,-437.07487120026843,-6.126340289127371,2.092242728645265,,,6,1,6,51.05110121989331
1446.0,-0.007120921189224896,0.13690823526403692,-863.9070392459687,-439.61269990504513,61.9692354956642,31.837759089900306,-861.9772785652959,-440.11315806614203,-869.9412337711152,-438.05574882588695,-6.232224861217004,1.9937320472806763,,,6,1,6,51.09302308886812
1447.0,-0.007234797713549291,0.13811433340679968,-864.1565568924567,-440.5779992877957,61.9692354956642,31.68563823396876,-862.3185155080963,-441.03980269514193,-870.3042281798588,-439.0366264515054,-6.338109433306637,1.8952213659160875,,,6,1,6,51.13494495784293
1448.0,-0.007348485642220373,0.1394640165470412,-864.3909529971296,-441.54622495214284,61.9692354956642,31.537522159473856,-862.6446108605068,-441.9720887381856,-870.6454784281598,-440.0268651816151,-6.436739200730608,1.7975940847897178,,,6,1,6,51.17780269770469
1449.0,-0.007462075067064372,0.1408886943730832,-864.6174510950667,-442.51597901829206,61.9692354956642,31.39149778906235,-862.9627977347772,-442.9073213012775,-870.9753716648719,-441.0219932323528,-6.531579771469694,1.7004282050943105,,,6,1,6,51.22114924450555
1450.0,-0.007575664491908369,0.14231337219912527,-864.8439491930038,-443.48573308444134,61.9692354956642,31.245473418650842,-863.2809846090476,-443.8425538643694,-871.3052649015839,-442.0171212830906,-6.62642034220878,1.6032623253989031,,,6,1,6,51.26449579130641
1451.0,-0.007690136170818227,0.1438107192683463,-865.061920968636,-444.4568861060524,61.9692354956642,31.10170969042217,-863.5876975344282,-444.78130635108005,-871.6215220196842,-443.0172501359102,-6.715939413883949,1.5095378437525115,,,6,1,6,51.30841715458944
1452.0,-0.007806228701737379,0.14544157219872295,-865.2642284280864,-445.4306092487421,61.9692354956642,30.962099149541828,-863.8733308481277,-445.7265255410805,-871.9127272495518,-444.0265663196996,-6.79568197923969,1.4221358004585016,,,6,1,6,51.353394554320666
1453.0,-0.007922321232656532,0.14707242512909963,-865.466535887537,-446.40433239143175,61.9692354956642,30.822488608661487,-864.1589641618272,-446.6717447310809,-872.2039324794194,-445.035882503489,-6.8754245445954325,1.3347337571644917,,,6,1,6,51.398371954051896
1454.0,-0.008038273477492029,0.14871253927210906,-865.6676203227587,-447.378221514534,61.9692354956642,30.683185375096343,-864.4428970375466,-447.6174113802327,-872.4933661205813,-446.04578513173163,-6.9546178240499295,1.247866928889569,,,6,1,6,51.4434369406438
1455.0,-0.008151445049870113,0.15053622400329858,-865.8444626542796,-448.3554006087424,61.9692354956642,30.54997341562674,-864.6931247806301,-448.57194731495866,-872.7476843191317,-447.06731193463526,-7.022923464923061,1.1716088340227495,,,6,1,6,51.490238025106216
1456.0,-0.008264616622248198,0.15235990873448807,-866.0213049858006,-449.3325797029508,61.9692354956642,30.416761456157136,-864.9433525237138,-449.5264832496847,-873.0020025176822,-448.08883873753894,-7.091229105796194,1.09535073915593,,,6,1,6,51.53703910956863
1457.0,-0.008377788194626283,0.1541835934656776,-866.1981473173215,-450.3097587971592,61.9692354956642,30.28354949668753,-865.1935802667973,-450.4810191844107,-873.2563207162326,-449.11036554044256,-7.159534746669326,1.0190926442891106,,,6,1,6,51.583840194031055
1458.0,-0.008487377986111197,0.1561512698633074,-866.3550083658725,-451.2891047506953,61.9692354956642,30.154725814452156,-865.4202261991692,-451.4411004586717,-873.4862334970496,-450.1393985473101,-7.22381222737893,0.9471142738715185,,,6,1,6,51.63214134591741
1459.0,-0.00859573268960182,0.15816859820330972,-866.5049793663044,-452.26919789173974,61.9692354956642,30.027415320401452,-865.6387405310434,-452.4030939052538,-873.7077306769861,-451.17101988179326,-7.286700697312763,0.8766116599124522,,,6,1,6,51.68095975871983
1460.0,-0.008704087393092443,0.160185926543312,-866.6549503667361,-453.2492910327842,61.9692354956642,29.90010482635075,-865.8572548629176,-453.3650873518359,-873.9292278569226,-452.2026412162764,-7.349589167246596,0.8061090459533857,,,6,1,6,51.729778171522256
1461.0,-0.008817511698371016,0.1622863324743767,-866.792541474926,-454.2303973338057,61.9692354956642,29.775780829317497,-866.0558017458384,-454.3305835343941,-874.1334743479707,-453.23858964975113,-7.408000479692803,0.7435505792119288,,,6,1,6,51.77956558136127
1462.0,-0.008937410398791496,0.16449283690675845,-866.9143222063761,-455.2127975427727,61.9692354956642,29.655270891571323,-866.2288481733177,-455.3005530656957,-874.315689961446,-454.2800642270655,-7.460694008395849,0.6911375933787636,,,6,1,6,51.830590498596074
1463.0,-0.009057309099211975,0.16669934133914016,-867.0361029378263,-456.19519775173967,61.9692354956642,29.53476095382515,-866.401894600797,-456.2705225969973,-874.4979055749212,-455.3215388043799,-7.513387537098895,0.6387246075455983,,,6,1,6,51.88161541583088
1464.0,-0.009177853712694266,0.16892971084643568,-867.1538104402084,-457.1778448740595,61.9692354956642,29.416020465923076,-866.5682812687864,-457.2413281812029,-874.6759948345538,-456.364180700992,-7.566206040312525,0.5889696176982793,,,6,1,6,51.93296145512892
1465.0,-0.009302546951476427,0.17131336298482272,-867.2453560608096,-458.1620778924432,61.9692354956642,29.308644950838715,-866.6918930676104,-458.2175036370445,-874.8275809980877,-457.41432015518205,-7.6198272404324445,0.5562866303321153,,,6,1,6,51.98637002450211
1466.0,-0.009427240190258588,0.17369701512320973,-867.336901681411,-459.14631091082697,61.9692354956642,29.20126943575435,-866.8155048664344,-459.1936790928861,-874.9791671616216,-458.46445960937217,-7.673448440552365,0.5236036429659513,,,6,1,6,52.0397785938753
1467.0,-0.00955193342904075,0.17608066726159677,-867.4284473020122,-460.13054392921066,61.9692354956642,29.09389392066999,-866.9391166652582,-460.1698545487277,-875.1307533251555,-459.5145990635623,-7.727069640672285,0.4909206555997873,,,6,1,6,52.093187163248494
1468.0,-0.009679316588509653,0.1785765633245661,-867.4935398906242,-461.1161165718139,61.9692354956642,29.004203372618555,-867.023465010132,-461.149523637228,-875.2405846846183,-460.5718431631438,-7.766890198321451,0.4713028232063296,,,6,1,6,52.148687080507216
1469.0,-0.009807249594036534,0.18109540314188766,-867.553225221159,-462.1019630466903,61.9692354956642,28.918127804539004,-867.0997875215736,-462.1299068583624,-875.341880954354,-461.6305395216268,-7.803889769873324,0.45435563608283513,,,6,1,6,52.204614489697725
1470.0,-0.009935182599563415,0.18361424295920922,-867.6129105516937,-463.08780952156667,61.9692354956642,28.832052236459457,-867.1761100330152,-463.11029007949674,-875.4431772240896,-462.6892358801099,-7.840889341425196,0.4374084489593407,,,6,1,6,52.26054189888824
1471.0,-0.010057779737379516,0.18616172915297946,-867.6556680465181,-464.0740685570822,61.9692354956642,28.758483273816125,-867.2410444108164,-464.09150163513925,-875.51666791982,-463.7514305092858,-7.868202053949458,0.4150158701613297,,,6,1,6,52.3178224760631
1472.0,-0.010175565535061916,0.18873504572114494,-867.6831617492577,-465.0606995976153,61.9692354956642,28.69619148968118,-867.2957101336577,-465.07346009817877,-875.5650863908618,-464.81677952142167,-7.886780147076226,0.38771319371333635,,,6,1,6,52.37632320182178
1473.0,-0.010293351332744316,0.1913083622893104,-867.7106554519974,-466.04733063814837,61.9692354956642,28.633899705546234,-867.3503758564992,-466.05541856121835,-875.6135048619036,-465.8821285335575,-7.905358240202993,0.360410517265343,,,6,1,6,52.43482392758046
1474.0,-0.010408075710960552,0.19387926818423906,-867.7308544216447,-467.0339231385592,61.9692354956642,28.57598792147991,-867.3959822430595,-467.0376818656008,-875.6531884402582,-466.9483305467528,-7.923090890204968,0.33490359710291107,,,6,1,6,52.49389199967209
1475.0,-0.010512034558997834,0.19644169690844066,-867.7254013465075,-468.02038011201785,61.9692354956642,28.533478477224794,-867.4097313296929,-468.0210171494075,-875.6621556297371,-468.0175321517226,-7.937850526029979,0.3157114824416256,,,6,1,6,52.55495515415496
1476.0,-0.010615993407035115,0.19900412563264225,-867.7199482713702,-469.00683708547655,61.9692354956642,28.49096903296968,-867.4234804163265,-469.0043524332142,-875.671122819216,-469.0867337566924,-7.95261016185499,0.2965193677803401,,,6,1,6,52.61601830863784
1477.0,-0.010719952255072397,0.20156655435684384,-867.714495196233,-469.99329405893525,61.9692354956642,28.448459588714567,-867.43722950296,-469.98768771702095,-875.6800900086947,-470.15593536166216,-7.96736979768,0.27732725311905465,,,6,1,6,52.67708146312072
1478.0,-0.010803267358912757,0.20383612628838593,-867.6778095943856,-470.97860059378723,61.9692354956642,28.415509913946927,-867.4093732074757,-470.9704349074676,-875.6512971956362,-471.22682250937487,-7.978353082448691,0.26859274862136184,,,6,1,6,52.740201439544855
1479.0,-0.010884713289613015,0.20607918170986506,-867.6382960656144,-471.96380296299355,61.9692354956642,28.383425821710304,-867.37774978225,-471.95312884941916,-875.6190854299963,-472.2978622733568,-7.988994440196065,0.2608051210003141,,,6,1,6,52.803507649449216
1480.0,-0.010966159220313272,0.20832223713134415,-867.5987825368434,-472.9490053321999,61.9692354956642,28.351341729473678,-867.3461263570243,-472.9358227913707,-875.5868736643563,-473.3689020373387,-7.99963579794344,0.2530174933792663,,,6,1,6,52.86681385935357
1481.0,-0.01103768396434653,0.21005816897370097,-867.5377650584865,-473.9327065478879,61.9692354956642,28.319891941536316,-867.2803101989779,-473.91613909508146,-875.5346681477952,-474.44026561166874,-8.01378796911029,0.25801540040544513,,,6,1,6,52.93098690012386
1482.0,-0.011102933017762422,0.2114733175474668,-867.4631451614694,-474.9154582022617,61.9692354956642,28.288843385595996,-867.192865276173,-474.89495141318037,-875.4698154954353,-475.5118340136702,-8.03016092087279,0.2711008540645744,,,6,1,6,52.99570825860199
1483.0,-0.011168182071178315,0.2128884661212326,-867.3885252644523,-475.8982098566355,61.9692354956642,28.257794829655676,-867.1054203533681,-475.8737637312793,-875.4049628430756,-476.5834024156717,-8.04653387263529,0.2841863077237036,,,6,1,6,53.06042961708011
1484.0,-0.011232692944411994,0.21408618853104475,-867.3028453974351,-476.87980876079683,61.9692354956642,28.225975624806203,-867.0098939278456,-476.85149312793294,-875.3244254934679,-477.6541886228733,-8.05933599013311,0.2943342117636496,,,6,1,6,53.12536955766258
1485.0,-0.011295546092272906,0.21479563873120763,-867.1923282436244,-477.858818942961,61.9692354956642,28.192425779821736,-866.8962189358516,-477.826790616497,-875.2086651438143,-478.72321826142485,-8.064119113481366,0.2978852839530449,,,6,1,6,53.190800366340866
1486.0,-0.01135839924013382,0.21550508893137055,-867.0818110898138,-478.83782912512515,61.9692354956642,28.158875934837265,-866.7825439438576,-478.8020881050611,-875.0929047941606,-479.7922478999764,-8.068902236829622,0.30143635614244024,,,6,1,6,53.25623117501915
1487.0,-0.01142116494046984,0.21621367096755284,-866.9711603191362,-479.8168210218267,61.9692354956642,28.12531696075516,-866.6687895443658,-479.7773752866469,-874.9770215587711,-480.8612672515083,-8.073709398354573,0.3049330709959422,,,6,1,6,53.32166371524289
1488.0,-0.01146015401210164,0.21668620272505132,-866.8241796621867,-480.79084117511724,61.9692354956642,28.089275821909737,-866.5334445670503,-480.74986004247444,-874.8277261882712,-481.9274896039681,-8.085052443001958,0.29365024584002497,,,6,1,6,53.38756705567867
1489.0,-0.011499143083733438,0.2171587344825498,-866.6771990052372,-481.7648613284078,61.9692354956642,28.053234683064318,-866.3980995897347,-481.722344798302,-874.6784308177714,-482.9937119564279,-8.09639548764934,0.2823674206841078,,,6,1,6,53.45347039611446
1490.0,-0.01153813215536524,0.21763126624004828,-866.5302183482877,-482.7388814816984,61.9692354956642,28.017193544218898,-866.2627546124191,-482.69482955412957,-874.5291354472716,-484.05993430888765,-8.107738532296723,0.2710845955281906,,,6,1,6,53.51937373655024
1491.0,-0.011569278875311471,0.2178570365968193,-866.3576007491577,-483.7084290718074,61.9692354956642,27.97782817964413,-866.097696957115,-483.6625765166178,-874.3407984902819,-485.12021350279645,-8.108031440949924,0.2639475847448074,,,6,1,6,53.58536072306774
1492.0,-0.011597052219631029,0.21797666291310436,-866.1739554584165,-484.6760527956796,61.9692354956642,27.937032904437643,-865.9198584386528,-484.628285524521,-874.1356678543588,-486.17793625611125,-8.103571150444404,0.25859388969600944,,,6,1,6,53.6513836898198
1493.0,-0.011624825563950586,0.2180962892293894,-865.9903101676753,-485.6436765195518,61.9692354956642,27.896237629231152,-865.7420199201907,-485.59399453242423,-873.9305372184356,-487.23565900942606,-8.099110859938884,0.25324019464721154,,,6,1,6,53.717406656571875
1494.0,-0.011653279005081025,0.21799741069620884,-865.7922144541484,-486.60821299717463,61.9692354956642,27.85244935007079,-865.5431094288033,-486.55513002283607,-873.706809261632,-488.2894820214227,-8.091810664907168,0.2547196979961282,,,6,1,6,53.78325834596291
1495.0,-0.011682775021490498,0.21756356844792557,-865.5719665215156,-487.56801678590915,61.9692354956642,27.8040728536413,-865.311896009802,-487.5092543992441,-873.4545719710159,-489.337326805279,-8.080156951072741,0.26667436254595145,,,6,1,6,53.8488474704667
1496.0,-0.011712271037899971,0.2171297261996423,-865.3517185888828,-488.52782057464367,61.9692354956642,27.755696357211814,-865.0806825908007,-488.46337877565213,-873.2023346803998,-490.3851715891353,-8.068503237238316,0.27862902709577464,,,6,1,6,53.914436594970496
1497.0,-0.011742545546694521,0.21665908317156804,-865.1281778368656,-489.4867885993921,61.9692354956642,27.706731549767458,-864.8456097094723,-489.4164144931754,-872.9471430884886,-491.4322890989717,-8.057526249390875,0.2912065442795599,,,6,1,6,53.979949718662894
1498.0,-0.011780657446122757,0.21581795214338675,-864.8714869702202,-490.4373426576565,61.9692354956642,27.65184398273548,-864.5716820949792,-490.35849025128203,-872.6622093773951,-492.47208485370646,-8.053362129612067,0.3100545651871391,,,6,1,6,54.0446977121385
1499.0,-0.011818769345550992,0.21497682111520547,-864.6147961035748,-491.38789671592076,61.9692354956642,27.596956415703495,-864.2977544804861,-491.3005660093886,-872.3772756663018,-493.51188060844123,-8.049198009833258,0.3289025860947183,,,6,1,6,54.1094457056141
1500.0,-0.011856881244979228,0.21413569008702418,-864.3581052369294,-492.3384507741851,61.9692354956642,27.542068848671516,-864.0238268659929,-492.24264176749523,-872.0923419552083,-494.551676363176,-8.04503389005445,0.3477506070022975,,,6,1,6,54.174193699089706
1501.0,-0.011906478494616988,0.21310500460646847,-864.0729490466647,-493.2806055153967,61.9692354956642,27.485774508684397,-863.731952508385,-493.1785527909,-871.7722676166541,-495.5816833729872,-8.036922002858818,0.355990143959184,,,6,1,6,54.23809107709252
1502.0,-0.011959204301282783,0.2120226853573856,-863.7800390320375,-494.220472320941,61.9692354956642,27.429096970158675,-863.4351895397833,-494.1127845686811,-871.442621131408,-496.60902397331427,-8.027734761819234,0.3613399782587476,,,6,1,6,54.30175675131904
1503.0,-0.012011930107948578,0.21094036610830275,-863.4871290174104,-495.1603391264852,61.9692354956642,27.372419431632952,-863.1384265711815,-495.0470163464621,-871.1129746461619,-497.6363645736414,-8.018547520779649,0.36668981255831123,,,6,1,6,54.36542242554556
1504.0,-0.012068245160192663,0.20979458360835146,-863.1768758164814,-496.0943542877577,61.9692354956642,27.317868208029374,-862.8246088273853,-495.97525006247633,-870.7636414260696,-498.6574577864146,-8.008802954672232,0.3718945299238709,,,6,1,6,54.42850351831748
1505.0,-0.012128425531967076,0.20858045645555068,-862.8479454436314,-497.02206771391775,61.9692354956642,27.26560684908312,-862.4924245064891,-496.8970243638905,-870.3931072268218,-499.67182308141264,-7.998458195732522,0.37694296839823976,,,6,1,6,54.4909550653912
1506.0,-0.012188605903741491,0.2073663293027499,-862.5190150707815,-497.94978114007773,61.9692354956642,27.213345490136867,-862.1602401855929,-497.81879866530477,-870.0225730275741,-500.68618837641066,-7.988113436792811,0.38199140687260863,,,6,1,6,54.55340661246492
1507.0,-0.012247771086304626,0.20613550908221914,-862.183637899008,-498.8750393744273,61.9692354956642,27.162546038374447,-861.8211747759827,-498.7378424597374,-869.6447333150454,-501.69788255588276,-7.97756550553478,0.3875764402582523,,,6,1,6,54.61562650939605
1508.0,-0.01230221743519362,0.20482709563152615,-861.8182945184594,-499.78888531079036,61.9692354956642,27.11854186848747,-861.4501244784542,-499.64419422774887,-869.2329358912901,-502.69716077412176,-7.966073182466146,0.39565569059238953,,,6,1,6,54.67676964301908
1509.0,-0.012356663784082613,0.20351868218083316,-861.452951137911,-500.7027312471535,61.9692354956642,27.074537698600487,-861.0790741809257,-500.55054599576033,-868.8211384675349,-503.6964389923607,-7.954580859397511,0.40373494092652673,,,6,1,6,54.737912776642105
1510.0,-0.012411110132971607,0.20221026873014017,-861.0876077573624,-501.6165771835166,61.9692354956642,27.03053352871351,-860.7080238833971,-501.45689776377174,-868.4093410437796,-504.6957172105997,-7.943088536328877,0.41181419126066393,,,6,1,6,54.79905591026513
1511.0,-0.012453681855298809,0.20080169996012423,-860.6900472914499,-502.51661870422794,61.9692354956642,26.99380946988472,-860.3072569873335,-502.34992670408116,-867.9639048200058,-505.6809415773148,-7.93360283891581,0.41757821709271037,,,6,1,6,54.85895715352709
1512.0,-0.01249452003718988,0.19937850982117203,-860.2877835517189,-503.41464496049247,61.9692354956642,26.958148212217147,-859.9021518558807,-503.24101068549646,-867.5135577706368,-506.6641142652025,-7.924410082648808,0.42300425037634165,,,6,1,6,54.91867709701117
1513.0,-0.01253535821908095,0.19795531968221983,-859.8855198119879,-504.312671216757,61.9692354956642,26.922486954549573,-859.4970467244278,-504.13209466691177,-867.0632107212676,-507.6472869530902,-7.915217326381806,0.42843028365997293,,,6,1,6,54.97839704049525
1514.0,-0.012561889278254308,0.19646832922688623,-859.4624849735279,-505.20074258255914,61.9692354956642,26.894170621439937,-859.0789315791731,-505.0169627005874,-866.593460531517,-508.6212812692246,-7.909852551580106,0.42535768210322433,,,6,1,6,55.037244564043874
1515.0,-0.01257754657720801,0.19493284898391622,-859.0236635963255,-506.08124799019924,61.9692354956642,26.871436609112074,-858.6509285079302,-505.8971064632413,-866.1089634845417,-509.58829980024683,-7.907397135522317,0.4158259119720486,,,6,1,6,55.095429027284986
1516.0,-0.012593203876161713,0.1933973687409462,-858.5848422191231,-506.96175339783935,61.9692354956642,26.84870259678421,-858.2229254366873,-506.77725022589516,-865.6244664375663,-510.5553183312691,-7.904941719464528,0.40629414184087287,,,6,1,6,55.1536134905261
1517.0,-0.012594331187786762,0.19184246779859282,-858.1365765778688,-507.8372322590766,61.9692354956642,26.832006267822084,-857.7868185803108,-507.653377574647,-865.1295949451658,-511.51665505412336,-7.902408223995692,0.39515833265576916,,,6,1,6,55.21137356905831
1518.0,-0.012554895915672958,0.19023335113483605,-857.6619458928752,-508.6986787812091,61.9692354956642,26.832165014612748,-857.328088823057,-508.51829251683927,-864.6057616717408,-512.4621301788642,-7.899656758436639,0.37954461396023875,,,6,1,6,55.267948915635664
1519.0,-0.012515460643559153,0.18862423447107926,-857.1873152078816,-509.5601253033416,61.9692354956642,26.832323761403412,-856.8693590658032,-509.38320745903155,-864.0819283983158,-513.407605303605,-7.896905292877587,0.36393089526470834,,,6,1,6,55.32452426221301
1520.0,-0.012476025371445348,0.1870151178073225,-856.712684522888,-510.421571825474,61.9692354956642,26.832482508194076,-856.4106293085493,-510.2481224012239,-863.5580951248908,-514.3530804283458,-7.894153827318535,0.34831717656917793,,,6,1,6,55.381099608790365
1521.0,-0.012413466640225641,0.1853761900411778,-856.2050284844197,-511.26365127622034,61.9692354956642,26.85362480438629,-855.9181284047295,-511.09469127537835,-863.0037538961743,-515.2791431433824,-7.897313693193844,0.33300666745403423,,,6,1,6,55.4361015164182
1522.0,-0.012349926890183207,0.1837359975311886,-855.6959713366607,-512.104909073879,61.9692354956642,26.875657333170274,-855.4241947511513,-511.94048181278026,-862.4481183594461,-516.2043822818413,-7.900724348857047,0.3177090220849343,,,6,1,6,55.49103667048556
1523.0,-0.012286387140140773,0.1820958050211994,-855.1869141889017,-512.9461668715377,61.9692354956642,26.897689861954262,-854.9302610975731,-512.7862723501821,-861.8924828227177,-517.1296214203002,-7.904135004520248,0.30241137671583435,,,6,1,6,55.54597182455292
1524.0,-0.012217151872784686,0.18045841801299847,-854.6562818231646,-513.7736618050033,61.9692354956642,26.92864960900139,-854.4076514557026,-513.6144251037144,-861.309923251968,-518.0368074901955,-7.903223446343509,0.2952875609689462,,,6,1,6,55.59983567931377
1525.0,-0.012144914885036754,0.1788225095942677,-854.1142786252102,-514.5939032673926,61.9692354956642,26.964314286545118,-853.8699286477979,-514.4332821791559,-860.7131738513043,-518.9344790136399,-7.900033942774495,0.2924716157288563,,,6,1,6,55.6531349249624
1526.0,-0.012072677897288824,0.17718660117553697,-853.5722754272559,-515.414144729782,61.9692354956642,26.999978964088847,-853.3322058398932,-515.2521392545973,-860.1164244506407,-519.8321505370843,-7.8968444392054815,0.28965567048876645,,,6,1,6,55.70643417061103
1527.0,-0.011995833834569584,0.17556096748120734,-853.0191141341842,-516.2268761885515,61.9692354956642,27.039364747765276,-852.7824946421433,-516.0630000683318,-859.507425100996,-520.7204010950135,-7.8929554713822405,0.28784700432069793,,,6,1,6,55.75917042158587
1528.0,-0.011910449881790753,0.17395437949751288,-852.4452696731217,-517.0256867526837,61.9692354956642,27.085648148144553,-852.2105612031867,-516.8590386366528,-858.8757186718735,-521.5911885097864,-7.8877699438396744,0.2879054778427713,,,6,1,6,55.81086307925081
1529.0,-0.01182506592901192,0.17234779151381843,-851.8714252120593,-517.824497316816,61.9692354956642,27.13193154852383,-851.6386277642301,-517.6550772049737,-858.2440122427511,-522.4619759245593,-7.882584416297108,0.28796395136484465,,,6,1,6,55.862555736915745
1530.0,-0.011739377194357635,0.17074332305797277,-851.2961948517034,-518.6223066329817,61.9692354956642,27.17865353021691,-851.0656283715323,-518.4503763824955,-857.6104495114013,-523.3312378716173,-7.876867914561705,0.2876149658194032,,,6,1,6,55.91417662313826
1531.0,-0.01164736646570908,0.16918281929756962,-850.6922172208733,-519.3993473794261,61.9692354956642,27.234472865313037,-850.4705182376986,-519.2303386106497,-856.9383820903764,-524.1688575245998,-7.86013758317121,0.27881418577703293,,,6,1,6,55.96430877704279
1532.0,-0.011555355737060524,0.16762231553716647,-850.0882395900433,-520.1763881258704,61.9692354956642,27.29029220040917,-849.8754081038649,-520.0103008388039,-856.2663146693516,-525.0064771775823,-7.843407251780714,0.27001340573466265,,,6,1,6,56.01444093094732
1533.0,-0.011463345008411969,0.16606181177676335,-849.4842619592133,-520.9534288723147,61.9692354956642,27.346111535505297,-849.2802979700313,-520.7902630669581,-855.5942472483268,-525.8440968305647,-7.826676920390218,0.2612126256922923,,,6,1,6,56.06457308485186
1534.0,-0.011371446262185544,0.16454227817610811,-848.8588713222185,-521.7138319423188,61.9692354956642,27.407818601085765,-848.6600841670378,-521.5510970405825,-854.8931269138868,-526.6551353621044,-7.8001878253738,0.25693230037203135,,,6,1,6,56.113589007706345
1535.0,-0.011279586543568225,0.16303702331089293,-848.2260179208147,-522.468436524309,61.9692354956642,27.471577631961104,-848.0311213464004,-522.305264521141,-854.1818811889927,-527.4569099609889,-7.770297650037124,0.2542274235597288,,,6,1,6,56.162215906745665
1536.0,-0.011187726824950903,0.1615317684456777,-847.5931645194108,-523.2230411062991,61.9692354956642,27.535336662836443,-847.402158525763,-523.0594320016995,-853.4706354640986,-528.2586845598734,-7.740407474700449,0.25152254674742625,,,6,1,6,56.21084280578498
1537.0,-0.011097334413637984,0.16005303118863648,-846.9482739600073,-523.9676152086399,61.9692354956642,27.601819709498592,-846.754982212289,-523.7979658460796,-852.7480850468464,-529.0485802730551,-7.711205970787015,0.257203850367899,,,6,1,6,56.258838245606164
1538.0,-0.01100883145679463,0.15860844070721353,-846.287883128837,-524.6992730428286,61.9692354956642,27.67181047658721,-846.0843523486665,-524.5163682267478,-852.0109775552587,-529.8231795220149,-7.682891270404651,0.2736840548415062,,,6,1,6,56.30602055416406
1539.0,-0.010920328499951275,0.1571638502257906,-845.6274922976669,-525.4309308770172,61.9692354956642,27.741801243675834,-845.4137224850441,-525.234770607416,-851.273870063671,-530.5977787709746,-7.654576570022288,0.29016425931511336,,,6,1,6,56.35320286272196
1540.0,-0.010832327678531485,0.1557276587331887,-844.9636491727443,-526.1595141928898,61.9692354956642,27.812429364233676,-844.7385548676903,-525.948808832734,-850.5341349648941,-531.3693838271128,-7.627304058180726,0.3083341313498678,,,6,1,6,56.40020189683364
